"analysis_set","n","exact_id_n","secondary_n","small_place_threshold","M_2019_min","M_2019_q05","M_2019_q25","M_2019_median","M_2019_q75","M_2019_q95","M_2019_max","M_2019_mean","M_2022_min","M_2022_q05","M_2022_q25","M_2022_median","M_2022_q75","M_2022_q95","M_2022_max","M_2022_mean","Y_2019_min","Y_2019_q05","Y_2019_q25","Y_2019_median","Y_2019_q75","Y_2019_q95","Y_2019_max","Y_2019_mean","Y_2022_min","Y_2022_q05","Y_2022_q25","Y_2022_median","Y_2022_q75","Y_2022_q95","Y_2022_max","Y_2022_mean","naive_correlation","Sigma_raw_11","Sigma_raw_12","Sigma_raw_21","Sigma_raw_22","Sigma_psd_11","Sigma_psd_12","Sigma_psd_21","Sigma_psd_22","Sigma_stable_11","Sigma_stable_12","Sigma_stable_21","Sigma_stable_22","min_eigen_raw","lambda_n","projection_active","floor_active","latent_correlation","reliability_2019","reliability_2022","attenuation_factor","fitted_attenuated_correlation","analytic_se_fisher","analytic_ci_lower","analytic_ci_upper","latent_minus_naive","relative_attenuation","difference_from_primary","state_counts","match_route_counts","pearson_M2019_Y2019","pearson_M2019_Y2022","pearson_M2022_Y2019","pearson_M2022_Y2022","spearman_M2019_Y2019","spearman_M2019_Y2022","spearman_M2022_Y2019","spearman_M2022_Y2022","M_lt_2_exclusions"
"primary",6874,6860,14,488.404708161555,14,165,511,1059,1581,2269.4,3945,1097.88871108525,13,159,466,899,1339,1899,3110,938.434972359616,0,0.0981951139351446,0.212142226705334,0.313118830978454,0.420120586809938,0.56324854783551,0.75796178343949,0.319372486872249,0.0111111111111111,0.0847949455205811,0.19047619047619,0.297894519304077,0.41025641025641,0.514119661955995,0.750320102432778,0.300236811975672,0.897704093255955,0.0198864353311691,0.0172124104926494,0.0172124104926494,0.0178635705886654,0.0198864353311691,0.0172124104926494,0.0172124104926494,0.0178635705886654,0.0198864353311691,0.0172124104926494,0.0172124104926494,0.0178635705886654,0.00163290127801429,2.1163180907357e-08,FALSE,FALSE,0.913227726250604,0.98457839762322,0.981426840424653,0.983001356016219,0.897704093255951,0.0139479149929365,0.908574287430695,0.917654530693652,0.0155236329946484,0.0169986439837773,0,"ACT=103|NSW=2341|NT=38|QLD=1241|SA=615|TAS=275|VIC=1570|WA=691","EXACT_ID=6860|UNIQUE_NAME_COORD=14",0.307282845977181,0.327084008191911,0.304197937621258,0.319287688842722,0.343252599355152,0.358464144202652,0.333321375390585,0.345332673582262,7
